November, Category5, 480
July, Category9, 37
July, Category3, 265
July, Category4, 726
March, Category3, 425
November, Category7, 237
May, Category8, 204
April, Category4, 378
December, Category1, 535
February, Category0, 424
September, Category3, 468
April, Category2, 506
November, Category6, 91
December, Category9, 21
November, Category7, 186
May, Category2, 36
February, Category5, 526
November, Category8, 524
May, Category5, 987
March, Category3, 164
November, Category8, 774
March, Category1, 992
December, Category2, 887
February, Category9, 80
December, Category0, 766
August, Category8, 307
June, Category7, 95
March, Category2, 322
June, Category4, 517
December, Category8, 894
February, Category3, 268
May, Category4, 116
August, Category5, 641
February, Category6, 465
August, Category5, 724
July, Category2, 47
October, Category5, 372
December, Category5, 256
November, Category7, 512
November, Category2, 308
January, Category3, 863
April, Category8, 472
September, Category3, 556
January, Category5, 680
May, Category6, 197
October, Category7, 409
December, Category2, 966
January, Category8, 882
September, Category0, 443
November, Category6, 195
October, Category4, 425
September, Category0, 463
June, Category4, 102
May, Category6, 391
February, Category3, 867
November, Category9, 400
October, Category1, 132
October, Category3, 542
April, Category7, 997
September, Category2, 562
February, Category6, 895
November, Category2, 628
December, Category2, 251
November, Category9, 766
March, Category2, 967
February, Category9, 259
February, Category5, 436
May, Category5, 651
October, Category5, 334
June, Category0, 409
September, Category0, 331
December, Category5, 625
February, Category1, 289
May, Category1, 308
April, Category3, 270
November, Category4, 823
June, Category5, 157
November, Category4, 911
September, Category9, 598
September, Category5, 856
June, Category0, 256
February, Category1, 165
August, Category7, 720
June, Category8, 905
May, Category3, 289
May, Category6, 566
June, Category2, 698
October, Category1, 95
January, Category3, 817
September, Category0, 241
November, Category1, 58
September, Category2, 559
June, Category3, 835
April, Category0, 585
January, Category7, 347
August, Category9, 726
April, Category5, 881
April, Category1, 906
October, Category6, 984
March, Category1, 482
July, Category4, 713
August, Category6, 582
April, Category7, 469
December, Category9, 360
April, Category4, 719
October, Category4, 252
March, Category4, 323
November, Category2, 8
February, Category9, 371
June, Category8, 385
August, Category2, 844
February, Category9, 951
January, Category3, 158
May, Category0, 857
August, Category6, 591
November, Category6, 964
October, Category4, 776
December, Category8, 919
October, Category8, 365
November, Category3, 693
November, Category0, 805
October, Category2, 276
January, Category6, 973
June, Category1, 458
May, Category5, 857
April, Category5, 517
December, Category3, 876
September, Category8, 402
April, Category4, 505
April, Category6, 840
December, Category6, 688
August, Category4, 701
February, Category8, 755
December, Category7, 153
April, Category7, 622
January, Category7, 842
October, Category5, 983
November, Category6, 32
February, Category2, 698
July, Category4, 451
October, Category0, 551
August, Category1, 941
January, Category4, 583
June, Category1, 990
July, Category7, 196
February, Category5, 407
June, Category6, 190
October, Category4, 485
August, Category5, 83
May, Category7, 106
December, Category6, 507
July, Category9, 89
November, Category6, 776
April, Category4, 231
March, Category4, 710
April, Category6, 850
November, Category6, 865
October, Category9, 664
October, Category4, 47
November, Category5, 802
June, Category6, 421
May, Category7, 596
December, Category3, 837
August, Category8, 684
May, Category0, 949
March, Category7, 289
September, Category2, 375
April, Category6, 767
April, Category2, 842
November, Category3, 248
September, Category3, 347
December, Category3, 351
January, Category6, 953
August, Category3, 485
June, Category4, 47
March, Category9, 934
March, Category3, 956
September, Category5, 287
January, Category9, 478
September, Category6, 607
December, Category1, 506
June, Category4, 805
June, Category2, 653
April, Category6, 11
October, Category2, 569
January, Category8, 258
May, Category6, 741
November, Category9, 544
September, Category0, 234
November, Category6, 59
July, Category8, 651
September, Category2, 767
February, Category9, 838
July, Category0, 886
January, Category9, 525
November, Category6, 486
November, Category2, 167
November, Category8, 717
June, Category1, 895
January, Category2, 894
July, Category8, 752
November, Category7, 676
April, Category2, 727
November, Category9, 125
March, Category7, 144
December, Category0, 176
September, Category9, 893
July, Category9, 270
September, Category9, 340
October, Category9, 913
March, Category2, 846
October, Category6, 608
September, Category4, 653
March, Category1, 489
January, Category9, 377
July, Category4, 789
February, Category0, 722
May, Category8, 221
October, Category2, 507
November, Category0, 564
October, Category7, 190
October, Category6, 524
March, Category0, 136
October, Category0, 969
August, Category8, 963
November, Category2, 526
May, Category5, 747
September, Category3, 915
May, Category2, 288
August, Category0, 119
April, Category4, 239
May, Category7, 815
February, Category5, 561
October, Category5, 732
July, Category8, 797
July, Category2, 172
September, Category8, 238
January, Category8, 965
August, Category0, 824
April, Category0, 87
October, Category4, 22
November, Category9, 573
October, Category4, 726
March, Category8, 752
July, Category5, 211
May, Category0, 350
April, Category3, 681
January, Category3, 277
October, Category0, 697
May, Category8, 625
August, Category7, 951
April, Category2, 613
February, Category4, 267
December, Category8, 372
June, Category4, 767
December, Category9, 679
September, Category7, 630
September, Category4, 44
June, Category5, 300
June, Category0, 461
January, Category6, 738
May, Category1, 270
March, Category4, 581
June, Category2, 259
January, Category9, 349
May, Category8, 473
September, Category5, 485
November, Category5, 37
October, Category6, 425
May, Category9, 62
September, Category6, 200
January, Category6, 73
May, Category3, 296
November, Category2, 963
November, Category2, 519
February, Category9, 56
June, Category2, 110
August, Category4, 445
May, Category9, 917
December, Category0, 3
June, Category0, 887
May, Category3, 76
September, Category1, 522
June, Category5, 915
October, Category5, 778
April, Category0, 707
July, Category1, 230
February, Category3, 2
December, Category3, 365
April, Category4, 72
May, Category3, 490
October, Category0, 593
October, Category8, 19
July, Category5, 898
March, Category0, 683
February, Category7, 946
April, Category6, 819
November, Category0, 129
July, Category9, 456
September, Category4, 783
October, Category7, 906
August, Category6, 466
December, Category2, 501
January, Category3, 747
October, Category4, 154
December, Category2, 187
October, Category9, 128
January, Category4, 680
November, Category6, 660
November, Category6, 244
June, Category5, 787
October, Category1, 24
July, Category8, 844
December, Category7, 896
February, Category7, 634
February, Category7, 840
September, Category6, 115
March, Category6, 658
July, Category0, 800
March, Category9, 105
June, Category7, 394
January, Category9, 419
June, Category9, 52
October, Category6, 234
April, Category2, 948
February, Category9, 827
August, Category8, 728
November, Category8, 35
April, Category0, 140
September, Category0, 806
May, Category9, 413
August, Category7, 155
January, Category6, 496
January, Category0, 433
November, Category2, 792
June, Category6, 461
June, Category1, 286
June, Category0, 222
November, Category8, 193
July, Category2, 535
January, Category1, 414
March, Category8, 852
December, Category4, 653
September, Category6, 227
April, Category4, 351
July, Category4, 739
March, Category8, 209
June, Category2, 273
November, Category1, 213
September, Category5, 375
October, Category6, 866
January, Category1, 525
February, Category3, 331
March, Category5, 995
April, Category6, 994
December, Category7, 750
April, Category8, 117
May, Category6, 601
May, Category3, 949
November, Category9, 215
August, Category9, 408
March, Category7, 14
July, Category5, 260
December, Category9, 881
December, Category1, 789
May, Category8, 243
January, Category3, 792
July, Category1, 401
December, Category1, 771
March, Category5, 218
May, Category0, 91
December, Category3, 981
September, Category0, 772
July, Category7, 790
November, Category7, 691
November, Category0, 101
May, Category2, 50
September, Category0, 207
December, Category1, 903
July, Category5, 17
April, Category2, 322
May, Category0, 36
August, Category0, 942
March, Category6, 94
December, Category8, 489
November, Category7, 657
September, Category9, 597
January, Category4, 261
January, Category9, 197
December, Category7, 788
April, Category3, 1
January, Category1, 5
May, Category3, 879
December, Category1, 907
September, Category6, 637
August, Category4, 136
February, Category2, 383
December, Category0, 968
September, Category1, 574
August, Category9, 348
August, Category3, 920
August, Category0, 736
September, Category5, 700
December, Category7, 596
January, Category1, 909
April, Category4, 441
November, Category3, 731
July, Category8, 502
February, Category1, 579
July, Category2, 770
August, Category1, 874
June, Category7, 622
September, Category1, 464
April, Category1, 839
May, Category4, 659
January, Category2, 779
December, Category8, 411
May, Category2, 902
March, Category5, 108
February, Category0, 800
August, Category5, 638
April, Category2, 284
November, Category5, 124
August, Category5, 294
September, Category9, 505
April, Category7, 44
June, Category1, 225
October, Category5, 313
April, Category5, 31
January, Category4, 936
December, Category8, 329
May, Category0, 385
July, Category1, 438
April, Category7, 673
April, Category6, 639
July, Category3, 169
July, Category7, 82
September, Category3, 676
July, Category9, 727
January, Category0, 581
April, Category1, 971
April, Category4, 78
January, Category0, 788
January, Category8, 320
January, Category8, 512
January, Category9, 242
August, Category1, 2
March, Category9, 844
July, Category8, 731
August, Category8, 864
July, Category3, 743
September, Category1, 383
July, Category5, 734
September, Category5, 705
November, Category3, 447
June, Category1, 266
June, Category3, 933
May, Category0, 392
November, Category7, 903
May, Category0, 251
August, Category5, 189
April, Category1, 500
October, Category9, 601
June, Category0, 493
December, Category8, 957
August, Category0, 635
July, Category3, 257
January, Category9, 175
March, Category6, 92
March, Category1, 857
May, Category2, 446
December, Category8, 323
July, Category7, 186
May, Category2, 882
September, Category5, 741
October, Category2, 560
May, Category5, 114
January, Category9, 492
March, Category9, 841
May, Category4, 923
August, Category8, 311
August, Category2, 321
January, Category1, 223
April, Category9, 241
April, Category0, 790
February, Category7, 691
December, Category6, 217
October, Category1, 472
December, Category1, 972
August, Category6, 25
December, Category7, 56
October, Category7, 775
January, Category6, 697
November, Category0, 802
March, Category3, 54
December, Category4, 187
November, Category4, 805
November, Category1, 104
May, Category0, 412
June, Category5, 604
November, Category6, 281
February, Category1, 439
July, Category1, 81
October, Category4, 79
September, Category3, 879
June, Category4, 646
January, Category2, 403
July, Category5, 774
July, Category2, 230
August, Category1, 861
April, Category3, 171
August, Category5, 173
March, Category5, 712
March, Category3, 455
April, Category9, 307
September, Category0, 823
July, Category6, 190
April, Category1, 442
May, Category7, 34
April, Category1, 297
January, Category7, 590
August, Category4, 726
September, Category4, 803
November, Category3, 388
April, Category3, 403
November, Category1, 243
June, Category8, 9
May, Category8, 577
April, Category5, 237
July, Category0, 735
May, Category3, 695
February, Category6, 592
September, Category5, 305
May, Category1, 830
October, Category2, 407
February, Category8, 266
August, Category2, 868
October, Category5, 938
May, Category9, 880
October, Category0, 841
May, Category6, 363
May, Category7, 644
April, Category1, 565
February, Category8, 429
May, Category8, 886
June, Category9, 860
June, Category2, 187
October, Category3, 256
February, Category9, 630
March, Category1, 415
December, Category3, 850
August, Category2, 956
March, Category7, 451
March, Category8, 383
October, Category1, 768
January, Category6, 579
November, Category8, 234
July, Category7, 480
August, Category4, 833
June, Category7, 375
December, Category5, 670
August, Category3, 519
June, Category0, 202
September, Category0, 796
January, Category9, 134
December, Category1, 533
June, Category4, 88
April, Category7, 132
July, Category2, 431
January, Category6, 198
August, Category7, 780
October, Category6, 322
November, Category3, 99
December, Category4, 627
November, Category0, 257
December, Category3, 48
May, Category0, 481
August, Category7, 999
May, Category4, 560
October, Category9, 653
July, Category8, 349
May, Category0, 552
March, Category9, 506
February, Category9, 729
October, Category1, 915
September, Category9, 292
October, Category6, 311
December, Category9, 52
January, Category4, 895
December, Category5, 495
October, Category6, 87
March, Category7, 895
October, Category6, 984
July, Category3, 162
September, Category2, 998
March, Category4, 784
May, Category1, 46
May, Category2, 238
February, Category6, 140
September, Category8, 524
October, Category6, 241
September, Category0, 346
April, Category9, 981
November, Category1, 296
July, Category2, 564
June, Category3, 689
December, Category3, 830
March, Category9, 457
March, Category6, 72
November, Category6, 280
June, Category8, 393
September, Category0, 109
June, Category2, 365
May, Category9, 127
November, Category4, 729
October, Category6, 34
August, Category3, 269
November, Category8, 157
July, Category2, 529
January, Category6, 190
June, Category9, 170
January, Category8, 226
September, Category4, 145
January, Category6, 974
March, Category0, 219
December, Category5, 239
October, Category0, 650
May, Category6, 875
July, Category8, 331
January, Category9, 496
April, Category1, 468
November, Category5, 890
June, Category0, 434
November, Category7, 870
March, Category5, 797
May, Category1, 756
March, Category6, 663
July, Category7, 662
May, Category7, 988
September, Category5, 750
August, Category8, 165
July, Category8, 447
September, Category5, 622
March, Category2, 865
September, Category1, 308
January, Category4, 434
December, Category9, 832
September, Category3, 813
July, Category4, 963
May, Category1, 554
July, Category3, 789
June, Category5, 129
November, Category7, 387
December, Category6, 703
December, Category5, 505
October, Category5, 590
May, Category0, 575
February, Category2, 734
May, Category9, 231
January, Category4, 302
February, Category4, 123
November, Category7, 812
June, Category8, 327
July, Category4, 207
October, Category3, 770
October, Category3, 970
February, Category3, 115
August, Category2, 677
March, Category2, 147
February, Category1, 939
April, Category1, 20
November, Category7, 15
March, Category3, 958
May, Category8, 955
October, Category2, 687
December, Category9, 449
February, Category6, 51
October, Category8, 723
January, Category2, 245
January, Category4, 378
October, Category1, 139
October, Category1, 771
March, Category7, 659
August, Category5, 686
March, Category3, 954
January, Category1, 680
October, Category4, 551
December, Category2, 551
October, Category2, 484
October, Category0, 503
October, Category9, 547
January, Category1, 816
November, Category0, 871
May, Category3, 16
January, Category6, 558
May, Category1, 355
November, Category1, 8
December, Category9, 182
May, Category6, 488
August, Category2, 484
May, Category9, 314
August, Category1, 934
October, Category5, 637
February, Category7, 477
April, Category1, 44
September, Category8, 366
August, Category0, 997
April, Category6, 300
December, Category7, 849
July, Category6, 337
August, Category0, 291
November, Category6, 874
October, Category8, 334
October, Category8, 665
June, Category5, 212
April, Category8, 661
February, Category6, 286
September, Category8, 467
February, Category0, 553
May, Category9, 729
February, Category7, 1
March, Category2, 578
August, Category3, 376
March, Category7, 850
January, Category8, 798
November, Category7, 429
May, Category8, 191
June, Category7, 509
November, Category3, 534
May, Category2, 754
November, Category6, 739
January, Category2, 817
July, Category5, 2
August, Category7, 552
March, Category2, 135
September, Category6, 960
November, Category1, 479
February, Category9, 880
January, Category1, 231
November, Category4, 842
August, Category6, 664
May, Category2, 875
March, Category2, 639
April, Category3, 45
October, Category8, 83
July, Category1, 34
February, Category4, 791
January, Category2, 765
January, Category6, 649
December, Category6, 98
January, Category4, 65
March, Category9, 827
November, Category2, 647
June, Category2, 631
May, Category2, 533
January, Category8, 284
August, Category8, 442
June, Category1, 163
September, Category5, 308
April, Category1, 446
December, Category1, 962
June, Category2, 271
February, Category8, 964
July, Category9, 299
January, Category9, 829
July, Category0, 25
October, Category1, 163
July, Category6, 583
May, Category5, 246
April, Category8, 407
July, Category8, 38
May, Category8, 181
January, Category5, 838
July, Category5, 195
July, Category1, 83
October, Category7, 698
February, Category3, 780
November, Category7, 319
September, Category8, 708
June, Category4, 999
February, Category8, 313
May, Category8, 700
December, Category7, 366
May, Category6, 685
March, Category5, 870
July, Category8, 742
July, Category1, 35
June, Category5, 213
August, Category0, 417
October, Category8, 586
July, Category4, 645
January, Category1, 6
October, Category3, 533
March, Category8, 27
August, Category6, 691
October, Category7, 234
September, Category0, 793
January, Category9, 74
January, Category1, 792
June, Category1, 67
May, Category2, 491
January, Category9, 964
March, Category5, 337
February, Category9, 402
July, Category2, 493
February, Category4, 176
August, Category8, 766
July, Category3, 473
November, Category7, 47
October, Category1, 369
September, Category1, 244
May, Category4, 507
December, Category6, 167
May, Category8, 121
April, Category0, 785
November, Category4, 672
June, Category2, 510
September, Category8, 631
June, Category7, 401
January, Category5, 485
June, Category4, 348
October, Category3, 859
January, Category7, 288
November, Category1, 164
July, Category7, 183
November, Category9, 656
October, Category2, 489
October, Category0, 144
May, Category2, 366
May, Category6, 209
June, Category6, 910
September, Category6, 731
August, Category0, 284
June, Category1, 439
September, Category3, 16
October, Category2, 812
October, Category5, 291
September, Category1, 258
February, Category6, 720
January, Category1, 612
March, Category6, 438
May, Category5, 902
August, Category4, 486
September, Category0, 416
August, Category4, 338
July, Category9, 1
April, Category1, 769
December, Category2, 524
October, Category7, 639
April, Category3, 890
December, Category5, 887
August, Category5, 93
January, Category8, 707
November, Category6, 396
August, Category3, 215
April, Category5, 424
January, Category3, 311
November, Category6, 732
August, Category9, 893
July, Category7, 530
December, Category0, 870
March, Category0, 431
October, Category4, 757
April, Category3, 960
May, Category8, 162
October, Category6, 664
April, Category6, 699
June, Category0, 929
November, Category2, 745
September, Category4, 369
December, Category4, 866
June, Category2, 952
December, Category4, 127
March, Category7, 816
June, Category9, 186
September, Category5, 838
December, Category6, 804
April, Category3, 4
February, Category3, 654
June, Category1, 808
January, Category6, 488
September, Category3, 56
April, Category6, 22
June, Category0, 549
October, Category7, 974
April, Category4, 407
December, Category1, 986
June, Category4, 427
December, Category6, 479
June, Category7, 473
February, Category4, 943
June, Category8, 811
March, Category4, 167
September, Category4, 301
May, Category5, 766
July, Category4, 738
August, Category6, 821
July, Category7, 112
October, Category7, 515
December, Category4, 953
May, Category0, 606
February, Category8, 693
July, Category6, 170
August, Category2, 632
June, Category6, 290
September, Category0, 646
September, Category3, 904
July, Category1, 566
March, Category4, 851
December, Category9, 50
August, Category6, 129
August, Category5, 157
March, Category2, 451
April, Category2, 303
May, Category2, 69
July, Category1, 44
August, Category7, 244
October, Category8, 122
May, Category2, 47
March, Category5, 341
October, Category7, 637
May, Category6, 733
November, Category5, 184
January, Category7, 921
April, Category2, 203
December, Category0, 634
February, Category9, 416
October, Category6, 648
May, Category7, 348
May, Category3, 893
January, Category5, 863
January, Category7, 69
December, Category3, 244
November, Category4, 742
December, Category3, 27
January, Category9, 922
April, Category0, 729
November, Category1, 567
March, Category1, 401
October, Category7, 376
June, Category2, 777
February, Category4, 619
August, Category6, 536
October, Category2, 570
October, Category5, 382
December, Category9, 913
December, Category2, 724
November, Category7, 755
November, Category3, 391
August, Category4, 263
October, Category9, 200
June, Category7, 237
September, Category8, 970
March, Category2, 10
January, Category8, 127
February, Category9, 708
October, Category9, 160
November, Category9, 37
July, Category9, 844
September, Category5, 570
September, Category9, 833
January, Category8, 761
February, Category4, 575
October, Category1, 677
May, Category6, 33
September, Category3, 284
May, Category4, 714
August, Category0, 622
June, Category3, 474
December, Category9, 397
June, Category8, 708
February, Category5, 723
July, Category8, 724
February, Category8, 447
November, Category6, 270
August, Category0, 880
December, Category9, 530
October, Category1, 876
May, Category1, 259
June, Category1, 769
July, Category2, 293
March, Category7, 109
January, Category4, 132
March, Category1, 484
April, Category0, 822
January, Category6, 207
June, Category6, 20
July, Category8, 5
February, Category7, 607
March, Category2, 376
February, Category9, 769
April, Category5, 754
November, Category1, 754
November, Category5, 642
January, Category9, 524
October, Category6, 624
March, Category4, 430
July, Category7, 808
October, Category2, 793
January, Category3, 437
December, Category4, 183
January, Category4, 895
April, Category1, 58
July, Category7, 48
December, Category2, 612
September, Category2, 759
August, Category9, 144
July, Category5, 446
August, Category3, 606
February, Category4, 290
April, Category4, 379
December, Category2, 695
May, Category4, 983
November, Category0, 196
December, Category0, 652
October, Category2, 513
August, Category3, 464
March, Category1, 636
November, Category1, 384
October, Category9, 628
October, Category5, 119
November, Category1, 538
April, Category4, 567
March, Category5, 277
November, Category9, 752
June, Category5, 570
January, Category4, 549
April, Category0, 207
October, Category7, 435
October, Category8, 896
May, Category8, 15
December, Category9, 831
November, Category1, 974
May, Category7, 925
October, Category5, 490
October, Category6, 239
January, Category2, 443
March, Category4, 105
May, Category7, 328
January, Category7, 69
July, Category7, 484
July, Category9, 657
August, Category0, 59
May, Category6, 53
April, Category3, 197
March, Category9, 851
December, Category9, 919
July, Category9, 893
December, Category3, 866
August, Category5, 249
March, Category4, 474
June, Category4, 304
September, Category3, 818
January, Category3, 435
January, Category3, 198
June, Category8, 54
June, Category3, 931
November, Category2, 287
August, Category8, 226
June, Category8, 705
November, Category9, 128
September, Category4, 389
April, Category1, 485
May, Category2, 403
October, Category4, 664
September, Category3, 759
March, Category3, 708
May, Category8, 934
May, Category9, 991
November, Category9, 526
August, Category6, 109
July, Category0, 541
April, Category1, 962
May, Category3, 891
July, Category6, 12
May, Category7, 114
August, Category9, 54
November, Category0, 660
September, Category4, 445
October, Category7, 255
April, Category8, 618
September, Category5, 638
April, Category2, 514
February, Category5, 745
November, Category4, 670
January, Category6, 771
September, Category3, 511
February, Category8, 826
March, Category5, 323
May, Category9, 107
December, Category3, 171
July, Category3, 383
September, Category1, 596
January, Category0, 848
May, Category4, 890
August, Category8, 586
September, Category1, 692
January, Category2, 309
May, Category2, 224
May, Category7, 920
August, Category7, 882
October, Category2, 623
October, Category3, 359
May, Category1, 789
March, Category1, 537
September, Category4, 311
July, Category1, 684
January, Category9, 599
May, Category4, 916
January, Category8, 230
February, Category1, 630
July, Category5, 832
August, Category8, 81
May, Category1, 803
April, Category2, 233
December, Category7, 881
September, Category0, 420
December, Category9, 738
August, Category5, 705
September, Category3, 172
June, Category1, 120
May, Category3, 821
October, Category4, 433
February, Category9, 880
December, Category0, 776
September, Category6, 927
October, Category8, 342
May, Category4, 643
September, Category0, 732
December, Category8, 663
October, Category8, 751
June, Category0, 731
October, Category4, 746
July, Category7, 714
November, Category8, 375
April, Category7, 574
December, Category2, 633
November, Category2, 341
May, Category7, 29
November, Category9, 675
August, Category5, 757
October, Category2, 961
September, Category5, 995
October, Category5, 384
January, Category3, 703
September, Category5, 152
September, Category1, 630
November, Category0, 854
June, Category3, 124
February, Category9, 88
January, Category8, 100
January, Category2, 498
August, Category6, 441
October, Category2, 557
October, Category0, 332
May, Category0, 661
May, Category8, 381
March, Category0, 772
July, Category0, 769
April, Category8, 671
May, Category6, 614
February, Category2, 549
July, Category2, 40
September, Category6, 120
December, Category0, 527
July, Category7, 681
July, Category0, 500
October, Category9, 951
December, Category4, 66
October, Category6, 349
January, Category9, 967
December, Category8, 727
January, Category4, 330
September, Category5, 509
December, Category3, 179
March, Category9, 342
February, Category0, 700
April, Category1, 965
January, Category1, 137
March, Category2, 256
February, Category9, 614
June, Category6, 829
May, Category1, 905
December, Category1, 348
December, Category0, 871
May, Category6, 387
April, Category8, 922
November, Category8, 798
March, Category4, 201
April, Category2, 781
February, Category4, 756
February, Category0, 597
September, Category1, 99
December, Category9, 335
December, Category1, 507
April, Category5, 518
January, Category5, 19
October, Category1, 426
June, Category0, 38
January, Category3, 881
October, Category7, 651
November, Category3, 343
June, Category7, 456
January, Category1, 586
June, Category5, 163
August, Category4, 787
December, Category8, 174
July, Category5, 899
December, Category9, 143
March, Category4, 698
April, Category9, 226
December, Category0, 128
June, Category8, 338
September, Category1, 993
December, Category3, 911
December, Category2, 27
June, Category8, 386
February, Category6, 487
July, Category9, 765
December, Category6, 650
June, Category0, 572
February, Category3, 684
January, Category9, 702
January, Category1, 182
September, Category4, 875
October, Category4, 261
May, Category2, 145
January, Category5, 110
September, Category0, 253
March, Category9, 111
November, Category1, 806
July, Category7, 851
June, Category0, 62
September, Category6, 203
October, Category4, 658
April, Category1, 837
January, Category3, 632
July, Category9, 265
May, Category7, 325
April, Category0, 150
September, Category1, 570
May, Category4, 679
December, Category3, 874
June, Category8, 261
May, Category9, 751
July, Category0, 868
February, Category8, 566
November, Category5, 975
February, Category8, 658
August, Category1, 977
September, Category6, 388
December, Category3, 490
June, Category6, 608
January, Category9, 160
June, Category6, 199
February, Category6, 786
June, Category7, 558
November, Category5, 280
May, Category2, 377
February, Category0, 759
April, Category6, 876
July, Category0, 687
November, Category0, 579
October, Category0, 950
January, Category1, 433
May, Category6, 985
March, Category2, 469
March, Category9, 743
September, Category0, 656
November, Category4, 672
July, Category8, 167
November, Category5, 720
March, Category7, 443
November, Category9, 413
April, Category4, 488
September, Category8, 129
July, Category5, 854
October, Category8, 302
July, Category5, 135
March, Category3, 695
May, Category3, 518
August, Category2, 849
April, Category2, 592
December, Category5, 805
April, Category6, 35
August, Category4, 985
November, Category4, 120
October, Category8, 600
July, Category1, 459
April, Category2, 678
October, Category4, 667
May, Category0, 314
March, Category5, 313
January, Category1, 362
February, Category0, 181
September, Category3, 634
October, Category6, 365
March, Category9, 385
February, Category4, 55
January, Category6, 785
July, Category8, 700
December, Category8, 528
September, Category0, 749
January, Category8, 832
June, Category5, 155
September, Category0, 274
July, Category8, 517
January, Category1, 649
May, Category6, 263
January, Category8, 632
February, Category0, 305
November, Category9, 60
June, Category9, 32
May, Category8, 735
May, Category3, 143
February, Category6, 836
March, Category6, 823
August, Category6, 654
September, Category4, 528
November, Category4, 417
January, Category8, 52
May, Category9, 688
October, Category9, 912
January, Category2, 534
February, Category6, 764
June, Category8, 368
April, Category2, 93
April, Category7, 886
May, Category5, 314
June, Category9, 507
November, Category9, 554
May, Category7, 891
September, Category7, 541
September, Category0, 842
December, Category3, 309
December, Category7, 79
December, Category5, 26
June, Category4, 816
June, Category4, 143
November, Category4, 495
September, Category5, 834
June, Category9, 752
August, Category1, 348
November, Category0, 237
February, Category8, 886
December, Category3, 675
December, Category4, 315
March, Category4, 734
December, Category6, 18
September, Category6, 225
March, Category5, 303
July, Category9, 556
March, Category8, 503
April, Category6, 415
October, Category1, 815
October, Category7, 700
July, Category1, 45
May, Category1, 497
January, Category6, 914
June, Category4, 826
March, Category6, 968
June, Category9, 559
October, Category1, 142
September, Category7, 972
February, Category4, 496
July, Category8, 644
May, Category1, 673
June, Category0, 117
March, Category6, 71
March, Category3, 461
January, Category3, 288
September, Category1, 19
October, Category6, 271
October, Category5, 816
May, Category5, 657
October, Category5, 227
August, Category3, 465
April, Category3, 886
August, Category6, 884
November, Category1, 636
June, Category0, 748
June, Category5, 241
March, Category8, 982
May, Category2, 10
September, Category2, 141
December, Category3, 369
February, Category3, 280
March, Category5, 772
December, Category6, 979
November, Category7, 261
December, Category1, 60
January, Category8, 407
November, Category2, 174
April, Category6, 230
October, Category3, 657
April, Category0, 389
July, Category1, 968
May, Category1, 296
September, Category3, 552
June, Category0, 665
June, Category7, 932
July, Category6, 43
July, Category0, 840
December, Category8, 789
January, Category1, 285
December, Category2, 462
January, Category1, 742
June, Category9, 934
April, Category2, 617
June, Category5, 686
March, Category4, 824
November, Category0, 893
May, Category3, 919
November, Category6, 38
July, Category3, 452
April, Category8, 298
July, Category6, 990
November, Category4, 704
May, Category2, 715
October, Category2, 925
December, Category1, 471
November, Category7, 732
July, Category0, 139
December, Category7, 877
January, Category8, 477
December, Category2, 542
September, Category1, 749
June, Category6, 717
June, Category6, 132
December, Category4, 876
November, Category2, 11
November, Category7, 580
February, Category4, 247
November, Category6, 568
June, Category4, 494
September, Category5, 355
December, Category2, 205
December, Category0, 428
April, Category9, 470
June, Category7, 253
February, Category0, 46
October, Category6, 340
March, Category7, 385
January, Category8, 538
May, Category9, 513
January, Category9, 977
August, Category7, 185
February, Category4, 541
October, Category7, 769
October, Category3, 747
September, Category7, 265
February, Category4, 551
December, Category8, 202
February, Category0, 470
August, Category6, 344
July, Category1, 620
October, Category2, 581
September, Category4, 160
May, Category0, 33
March, Category0, 749
February, Category2, 475
July, Category3, 258
June, Category9, 1
November, Category5, 245
October, Category2, 49
February, Category1, 150
April, Category3, 842
October, Category0, 184
June, Category3, 367
December, Category9, 168
May, Category4, 358
February, Category6, 984
November, Category1, 455
November, Category4, 449
January, Category8, 87
March, Category7, 123
March, Category2, 756
December, Category4, 440
June, Category3, 846
October, Category4, 922
May, Category5, 824
April, Category8, 162
April, Category7, 577
March, Category2, 260
June, Category7, 930
December, Category5, 363
April, Category8, 682
February, Category5, 546
September, Category1, 118
April, Category9, 693
July, Category4, 862
March, Category4, 724
March, Category7, 566
July, Category1, 337
January, Category9, 290
May, Category9, 413
October, Category3, 298
January, Category4, 308
February, Category6, 820
September, Category1, 258
November, Category1, 187
February, Category3, 164
June, Category8, 512
November, Category9, 761
February, Category0, 709
May, Category8, 323
September, Category2, 112
November, Category7, 343
June, Category8, 254
November, Category6, 836
September, Category8, 378
December, Category6, 762
April, Category5, 729
February, Category6, 92
November, Category3, 36
January, Category9, 338
April, Category2, 727
August, Category8, 19
June, Category9, 122
February, Category1, 242
October, Category9, 184
May, Category3, 620
June, Category8, 90
June, Category8, 99
February, Category9, 749
December, Category3, 33
January, Category4, 839
January, Category2, 435
November, Category3, 417
April, Category3, 738
August, Category9, 28
December, Category2, 474
August, Category6, 89
February, Category5, 455
January, Category6, 923
March, Category8, 741
November, Category9, 833
May, Category1, 380
February, Category7, 222
March, Category1, 647
June, Category7, 392
March, Category0, 597
May, Category0, 917
December, Category0, 445
August, Category1, 989
July, Category2, 19
February, Category8, 529
September, Category3, 825
June, Category6, 443
July, Category5, 607
December, Category4, 446
May, Category1, 514
May, Category4, 34
March, Category7, 828
December, Category7, 544
